06/07/2005	1036.62	1055.63	1029.54	1030.94	-3.44	-0.33	15703053.00	7466015889.00
06/08/2005	1044.18	1118.69	1040.16	1115.58	84.64	8.21	40282852.00	19011909799.00
06/09/2005	1118.81	1146.42	1103.68	1131.05	15.47	1.39	40690928.00	19595252127.00
06/10/2005	1130.55	1130.55	1101.83	1108.29	-22.77	-2.01	28410801.00	13613185618.00
06/13/2005	1105.96	1112.10	1085.87	1106.29	-2.00	-0.18	19203779.00	8935488315.00
06/14/2005	1108.34	1119.68	1092.40	1093.46	-12.83	-1.16	18368255.00	8745408882.00
06/15/2005	1090.46	1090.46	1070.07	1072.84	-20.63	-1.89	15267633.00	7353765066.00
06/16/2005	1071.77	1086.35	1064.03	1086.01	13.17	1.23	14483083.00	7028492934.00
06/17/2005	1090.11	1094.67	1079.08	1085.61	-0.40	-0.04	16752562.00	8420848126.00
06/20/2005	1087.85	1115.86	1073.41	1115.62	30.01	2.76	21468619.00	10148733457.00
06/21/2005	1115.67	1115.67	1098.90	1101.49	-14.13	-1.27	15478090.00	7335782311.00
06/22/2005	1098.96	1103.25	1090.75	1102.03	0.55	0.05	12351453.00	5901879092.00
06/23/2005	1100.56	1106.75	1092.48	1093.70	-8.33	-0.76	11484886.00	5472687518.00
06/24/2005	1091.99	1102.23	1087.69	1101.88	8.18	0.75	11121075.00	5084831455.00
06/27/2005	1108.47	1129.96	1108.47	1124.64	22.76	2.07	21842381.00	10530160508.00
06/28/2005	1120.95	1120.95	1105.34	1108.59	-16.05	-1.43	13458431.00	6311797669.00
06/29/2005	1111.67	1113.52	1103.91	1104.99	-3.60	-0.32	13469379.00	6542253118.00
06/30/2005	1103.48	1103.48	1078.10	1080.94	-24.05	-2.18	13785959.00	6406963194.00
07/01/2005	1077.31	1077.31	1053.63	1055.59	-25.34	-2.34	13597814.00	6137893150.00
07/04/2005	1050.24	1050.24	1030.18	1047.28	-8.32	-0.79	12275958.00	5092031903.00
07/05/2005	1043.88	1047.82	1032.52	1039.04	-8.24	-0.79	10494885.00	5146902358.00
07/06/2005	1040.70	1044.78	1028.22	1033.55	-5.50	-0.53	9196428.00	4259548336.00
07/07/2005	1033.22	1044.05	1030.50	1038.60	5.05	0.49	8570426.00	3675447724.00
07/08/2005	1036.41	1036.41	1015.40	1017.98	-20.61	-1.98	10337367.00	4339924414.00
07/11/2005	1026.79	1043.21	1009.04	1011.50	-6.48	-0.64	11330361.00	4783909296.00
07/12/2005	1007.90	1048.92	1004.08	1046.16	34.66	3.43	18457805.00	8182997692.00
07/13/2005	1044.58	1045.94	1033.81	1037.39	-8.77	-0.84	12821974.00	5622988097.00
07/14/2005	1035.53	1049.88	1033.17	1040.42	3.02	0.29	12571093.00	5531864993.00
07/15/2005	1039.61	1046.36	1021.99	1026.12	-14.30	-1.37	12750514.00	5238358872.00
07/18/2005	1023.38	1023.38	1008.52	1012.10	-14.02	-1.37	10964842.00	4263923089.00
07/19/2005	1011.01	1020.68	1004.66	1014.36	2.26	0.22	9882316.00	3987357569.00
07/20/2005	1013.98	1025.10	1008.68	1021.05	6.70	0.66	10568559.00	4443606933.00
07/21/2005	1020.69	1022.04	1009.99	1020.63	-0.42	-0.04	11140360.00	4828597703.00
07/22/2005	1026.13	1054.64	1024.00	1046.32	25.69	2.52	25488349.00	10988269739.00
07/25/2005	1045.27	1048.97	1040.59	1045.40	-0.92	-0.09	14134108.00	6133576306.00
07/26/2005	1046.54	1078.06	1046.54	1072.81	27.41	2.62	25577510.00	10988613261.00
07/27/2005	1072.56	1090.19	1068.50	1089.91	17.10	1.59	23812348.00	10151048405.00
07/28/2005	1090.11	1097.63	1083.36	1086.55	-3.36	-0.31	24695847.00	10644640198.00
07/29/2005	1084.97	1088.48	1077.12	1083.03	-3.52	-0.32	17683944.00	7214533126.00
08/01/2005	1082.80	1094.15	1081.12	1088.95	5.92	0.55	14731551.00	6157190985.00
08/02/2005	1089.53	1104.04	1084.80	1104.04	15.09	1.39	19015019.00	7692844548.00
08/03/2005	1106.32	1120.68	1103.90	1107.70	3.66	0.33	31436454.00	12776479101.00
08/04/2005	1104.91	1108.16	1099.13	1102.59	-5.11	-0.46	19436798.00	7868619791.00
08/05/2005	1102.62	1129.07	1102.60	1128.74	26.15	2.37	27096069.00	12420792617.00
08/08/2005	1131.80	1146.73	1131.80	1138.88	10.14	0.90	30237526.00	13802876400.00
08/09/2005	1139.12	1152.94	1130.59	1152.53	13.65	1.20	27154091.00	12046498213.00
08/10/2005	1153.21	1165.13	1144.95	1165.03	12.50	1.08	31427115.00	13534191948.00
08/11/2005	1165.44	1184.26	1164.10	1183.58	18.55	1.59	36967037.00	16887079977.00
08/12/2005	1185.27	1192.05	1161.79	1167.92	-15.66	-1.32	40478755.00	18050448555.00
08/15/2005	1167.03	1187.80	1163.85	1187.01	19.09	1.63	30319519.00	14789329131.00
08/16/2005	1188.02	1192.92	1170.11	1177.28	-9.73	-0.82	33155379.00	15905673659.00
08/17/2005	1175.18	1193.57	1160.08	1192.83	15.56	1.32	32307341.00	14750159881.00
08/18/2005	1194.44	1201.76	1146.56	1148.04	-44.80	-3.76	49201496.00	22157494645.00
